
BTC/USDT 1512609662079000 13755.89732761 13755.89732758 13755.89732761 11991 
BTC/USDT 1512609667207000 13755.89732758 13752.00000007 13755.89732758 11991 
BTC/USDT 1512609673778000 13755.89732757 13734.8973275 13755.89732757 11991 
BTC/USDT 1512609678971000 13755.00000102 13732.8973275 13755.00000099 11991 
BTC/USDT 1512609684073000 13755.00000095 13732.8973275 13741.24500101 11991 
BTC/USDT 1512609689456000 13755.00000092 13733.89732754 13755.00000091 11991 
BTC/USDT 1512609694548000 13755.00000092 13733.89732758 13749.99999996 11991 
BTC/USDT 1512609699755000 13755.00000092 13742.49999998 13749.99999996 11991 
BTC/USDT 1512609704847000 13749.99999996 13746.24999999 13749.99999999 11991 
BTC/USDT 1512609709950000 13749.99999999 13742.49999998 13749.99999999 11997 
BTC/USDT 1512609717798000 13735.00000014 13749.99999999 13750.0 11997 
BTC/USDT 1512609722885000 13735.0000002 13735.0000002 13749.99999997 11997 
BTC/USDT 1512609727994000 13749.99999997 13735.00000029 13749.99999997 11997 
BTC/USDT 1512609733104000 13749.99999996 13735.00000029 13749.99999996 11997 
BTC/USDT 1512609738786000 13750.0 13735.00000036 13750.0 11997 
BTC/USDT 1512609746052000 13735.00000035 13740.105309 13749.99999997 11997 
BTC/USDT 1512609751153000 13735.00000046 13735.00000046 13745.0 11997 
BTC/USDT 1512609756243000 13749.99999999 13735.00000051 13749.99999999 11997 
BTC/USDT 1512609761372000 13750.0 13735.00000056 13750.0 11997 
BTC/USDT 1512609766466000 13750.0 13737.8973275 13750.0 11997 
BTC/USDT 1512609772295000 13750.0 13741.0 13750.0 11997 
BTC/USDT 1512609777381000 13749.99999997 13740.99999998 13749.99999994 12012 
BTC/USDT 1512609784776000 13749.99999997 13741.00000002 13749.99999994 12012 
BTC/USDT 1512609789919000 13748.99999997 13741.00000002 13748.99999997 12012 
BTC/USDT 1512609795025000 13748.99999997 13741.00000009 13748.99999994 12012 
BTC/USDT 1512609807993000 13749.1 13749.1 13750.0 12012 
BTC/USDT 1512609813163000 13748.24999994 13747.99999998 13749.99999997 12012 
BTC/USDT 1512609818260000 13750.0 13747.99999997 13750.0 12012 
BTC/USDT 1512609823424000 13742.94706314 13742.94706317 13747.99999998 12012 
BTC/USDT 1512609828869000 13742.94706314 13741.00000032 13747.99999998 12016 
BTC/USDT 1512609833986000 13741.00000032 13741.00000035 13747.99999998 12016 
