
XMR/BTC 1512695633411000 0.01496106 0.01496109 0.015055 192830 
STR/BTC 1512695634500000 0.00000754 0.00000748 0.0000075 775478857 
NXT/BTC 1512695635576000 0.00003658 0.00003651 0.00003658 44124108 
BTC/USDT 1512695636646000 16635.03098995 16589.9999997 16635.03098991 16516 
XMR/BTC 1512695637757000 0.01496106 0.01496112 0.01505 192830 
STR/BTC 1512695639002000 0.00000751 0.00000747 0.00000751 775478857 
NXT/BTC 1512695640650000 0.00003695 0.00003651 0.00003695 44124108 
BTC/USDT 1512695642092000 16614.88499969 16614.88499969 16635.03098986 16516 
XMR/BTC 1512695643228000 0.01496106 0.01496118 0.01505 192830 
STR/BTC 1512695644396000 0.00000748 0.00000747 0.00000748 775478857 
NXT/BTC 1512695645487000 0.00003695 0.00003662 0.00003695 44124108 
BTC/USDT 1512695646564000 16600.00000019 16589.99999973 16600.00000019 16516 
XMR/BTC 1512695647647000 0.01496106 0.01501 0.01503999 192830 
STR/BTC 1512695651556000 0.0000075 0.00000746 0.0000075 775478857 
NXT/BTC 1512695652689000 0.00003694 0.00003663 0.00003697 44124108 
BTC/USDT 1512695653791000 16589.99999973 16556.00000003 16589.99999973 16516 
XMR/BTC 1512695654888000 0.01501 0.01497101 0.01504496 192830 
STR/BTC 1512695656093000 0.00000754 0.00000745 0.0000075 775478857 
NXT/BTC 1512695657188000 0.00003694 0.00003663 0.00003697 44124108 
BTC/USDT 1512695658511000 16635.03098994 16556.00000011 16635.03098994 16516 
XMR/BTC 1512695660308000 0.01497101 0.01497603 0.01503997 192830 
STR/BTC 1512695661619000 0.00000745 0.00000745 0.00000748 775478857 
NXT/BTC 1512695662737000 0.00003694 0.00003665 0.00003697 44124108 
BTC/USDT 1512695663835000 16640.0 16627.9999999 16640.0 16516 
XMR/BTC 1512695664926000 0.01497603 0.01497603 0.01500988 192830 
STR/BTC 1512695666001000 0.00000754 0.00000745 0.00000746 776305112 
NXT/BTC 1512695667481000 0.00003694 0.00003667 0.00003697 44133217 
BTC/USDT 1512695669150000 16627.9999999 16575.03098988 16627.9999999 16516 
XMR/BTC 1512695670614000 0.01503499 0.014971 0.015025 193013 
STR/BTC 1512695671784000 0.00000753 0.00000743 0.00000745 776305112 
NXT/BTC 1512695672927000 0.00003667 0.00003667 0.00003697 44133217 
BTC/USDT 1512695674017000 16640.0 16639.9999999 16640.0 16520 
XMR/BTC 1512695675133000 0.01503499 0.01497603 0.01506032 193013 
STR/BTC 1512695679573000 0.00000743 0.00000744 0.00000745 776305112 
NXT/BTC 1512695681497000 0.00003697 0.00003698 0.00003702 44133217 
BTC/USDT 1512695682941000 16581.00000041 16600.99999999 16640.0 16520 
XMR/BTC 1512695684145000 0.01503499 0.014986 0.01504999 193013 
STR/BTC 1512695685313000 0.00000745 0.00000743 0.00000744 776305112 
NXT/BTC 1512695686673000 0.00003663 0.00003663 0.0000369 44133217 
BTC/USDT 1512695688195000 16601.00016604 16601.00016605 16627.9999999 16520 
XMR/BTC 1512695689571000 0.014991 0.014991 0.01503999 193013 
STR/BTC 1512695690689000 0.00000744 0.00000744 0.00000745 776305112 
NXT/BTC 1512695691896000 0.00003698 0.00003666 0.00003698 44133217 
BTC/USDT 1512695692991000 16640.0 16627.9999998 16640.0 16520 
XMR/BTC 1512695694202000 0.01503498 0.014991 0.01503498 193013 
STR/BTC 1512695695319000 0.00000743 0.00000737 0.00000738 776305112 
NXT/BTC 1512695696711000 0.00003667 0.00003667 0.00003698 44133217 
BTC/USDT 1512695700214000 16601.00016612 16601.00016612 16639.99999997 16520 
XMR/BTC 1512695701475000 0.01497603 0.014961 0.01497603 193013 
STR/BTC 1512695702765000 0.00000738 0.00000733 0.00000737 776305112 
NXT/BTC 1512695703921000 0.00003667 0.0000367 0.000037 44133217 
BTC/USDT 1512695705013000 16639.99999988 16601.00016618 16640.0 16520 
XMR/BTC 1512695708338000 0.01497603 0.014961 0.01497603 193013 
STR/BTC 1512695709487000 0.00000737 0.00000733 0.00000737 776305112 
NXT/BTC 1512695710707000 0.00003667 0.00003674 0.000037 44133217 
BTC/USDT 1512695711917000 16639.99999991 16639.99999991 16639.99999996 16520 
XMR/BTC 1512695713144000 0.01497603 0.014975 0.01497603 193013 
STR/BTC 1512695716960000 0.00000737 0.00000733 0.00000737 776305112 
NXT/BTC 1512695718116000 0.000037 0.000037 0.00003724 44133217 
BTC/USDT 1512695719728000 16655.00000021 16639.9999999 16655.00000021 16520 
XMR/BTC 1512695720831000 0.01497603 0.014975 0.01497603 193013 
STR/BTC 1512695722017000 0.00000737 0.00000732 0.00000737 776305112 
NXT/BTC 1512695723107000 0.00003724 0.000037 0.00003725 44133217 
BTC/USDT 1512695724764000 16604.48301823 16650.00000021 16655.00000018 16520 
XMR/BTC 1512695728319000 0.01487257 0.01487261 0.01497603 193013 
STR/BTC 1512695729509000 0.00000735 0.00000735 0.00000736 776305112 
NXT/BTC 1512695730606000 0.00003724 0.00003704 0.00003725 44133217 
BTC/USDT 1512695732147000 16679.53523517 16659.58399984 16679.53523517 16520 
XMR/BTC 1512695733282000 0.01487257 0.01487272 0.01497603 192847 
STR/BTC 1512695734741000 0.00000732 0.00000732 0.00000735 776248807 
NXT/BTC 1512695737641000 0.00003724 0.00003724 0.00003725 44087498 
BTC/USDT 1512695738757000 16679.53523517 16643.933833 16679.53523517 16511 
XMR/BTC 1512695739849000 0.01497602 0.0148728 0.01497603 192847 
STR/BTC 1512695740972000 0.00000734 0.00000734 0.00000736 776248807 
NXT/BTC 1512695742678000 0.00003724 0.00003708 0.00003724 44087498 
BTC/USDT 1512695744261000 16639.99999996 16639.99999996 16648.0 16511 
XMR/BTC 1512695747172000 0.01497602 0.01488004 0.01497602 192847 
STR/BTC 1512695748293000 0.0000074 0.00000735 0.0000074 776248807 
NXT/BTC 1512695749397000 0.00003724 0.00003724 0.00003745 44087498 
BTC/USDT 1512695750476000 16700.0 16679.53523517 16700.0 16511 
XMR/BTC 1512695751555000 0.01497602 0.01488008 0.01497602 192847 
STR/BTC 1512695754441000 0.0000074 0.0000074 0.00000741 776248807 
NXT/BTC 1512695756134000 0.00003749 0.00003724 0.00003749 44087498 
BTC/USDT 1512695757430000 16679.5352352 16679.53523523 16732.73653749 16511 
XMR/BTC 1512695758584000 0.01488013 0.01488015 0.01497603 192847 
STR/BTC 1512695759683000 0.0000074 0.00000736 0.0000074 776248807 
NXT/BTC 1512695760922000 0.00003698 0.00003691 0.00003748 44087498 
BTC/USDT 1512695762053000 16679.53523526 16732.73653749 16732.73653751 16511 
XMR/BTC 1512695763915000 0.01497603 0.01488019 0.01497603 192847 
STR/BTC 1512695767174000 0.0000074 0.00000736 0.0000074 776248807 
NXT/BTC 1512695768299000 0.00003746 0.00003746 0.00003747 44087498 
BTC/USDT 1512695769374000 16648.00000006 16648.00000009 16732.73653749 16511 
XMR/BTC 1512695770468000 0.01488023 0.01488025 0.01497603 192847 
STR/BTC 1512695771576000 0.00000732 0.00000736 0.00000739 776248807 
NXT/BTC 1512695774683000 0.00003747 0.00003746 0.00003747 44087498 
BTC/USDT 1512695775812000 16732.73653751 16732.73653749 16732.73653751 16511 
XMR/BTC 1512695776907000 0.01497603 0.01488038 0.01497603 192847 
STR/BTC 1512695778087000 0.00000731 0.00000731 0.00000739 776248807 
NXT/BTC 1512695779153000 0.00003746 0.00003746 0.00003747 44087498 
BTC/USDT 1512695780220000 16732.73653751 16732.73653749 16732.7365375 16511 
XMR/BTC 1512695783067000 0.01497603 0.01496288 0.01497603 192847 
STR/BTC 1512695786746000 0.00000739 0.00000735 0.00000738 776248807 
NXT/BTC 1512695787892000 0.00003747 0.00003746 0.00003747 44081591 
BTC/USDT 1512695788986000 16749.39999982 16690.36826884 16749.39999982 16522 
XMR/BTC 1512695790143000 0.01488053 0.01488056 0.01497603 192859 
STR/BTC 1512695791817000 0.00000737 0.00000735 0.00000737 777133611 
NXT/BTC 1512695793900000 0.00003747 0.00003746 0.00003747 44081591 
BTC/USDT 1512695795266000 16690.36826891 16690.36826891 16749.39999982 16522 
XMR/BTC 1512695796532000 0.01496288 0.01488067 0.01497603 192859 
STR/BTC 1512695797702000 0.00000736 0.00000731 0.00000736 777133611 
NXT/BTC 1512695798904000 0.00003747 0.00003746 0.00003747 44081591 
BTC/USDT 1512695800051000 16749.39999978 16690.36826897 16749.39999975 16522 
XMR/BTC 1512695801970000 0.01496288 0.0149105 0.01497602 192859 
STR/BTC 1512695804063000 0.0000073 0.0000073 0.00000731 777133611 
NXT/BTC 1512695805311000 0.00003747 0.00003746 0.00003747 44081591 
BTC/USDT 1512695806439000 16750.00000001 16690.36826898 16750.00000001 16522 
XMR/BTC 1512695807530000 0.01497603 0.01491057 0.01497603 192859 
STR/BTC 1512695808621000 0.00000727 0.00000727 0.0000073 777133611 
NXT/BTC 1512695810158000 0.00003736 0.00003726 0.00003739 44081591 
BTC/USDT 1512695813594000 16749.99999998 16690.36826908 16749.99999995 16522 
XMR/BTC 1512695814787000 0.01497603 0.01491067 0.01497603 192859 
STR/BTC 1512695815908000 0.0000073 0.00000727 0.0000073 777133611 
NXT/BTC 1512695817002000 0.00003738 0.00003717 0.00003738 44081591 
BTC/USDT 1512695818258000 16749.99999995 16749.0 16749.99999992 16522 
XMR/BTC 1512695822614000 0.01491066 0.01491066 0.014966 192859 
STR/BTC 1512695823827000 0.00000726 0.00000725 0.00000726 777133611 
NXT/BTC 1512695824944000 0.0000374 0.00003741 0.00003746 44081591 
BTC/USDT 1512695826061000 16749.9999998 16691.00000005 16749.9999998 16522 
XMR/BTC 1512695827146000 0.01491066 0.01491068 0.014971 192859 
STR/BTC 1512695828330000 0.00000726 0.00000725 0.00000726 777133611 
NXT/BTC 1512695832215000 0.0000374 0.0000374 0.00003745 44081591 
BTC/USDT 1512695833306000 16781.37533205 16730.00000003 16781.37533205 16522 
XMR/BTC 1512695834412000 0.01491069 0.01491069 0.014966 192859 
STR/BTC 1512695835613000 0.00000726 0.00000725 0.00000726 777133611 
NXT/BTC 1512695836733000 0.0000374 0.0000374 0.00003745 44081591 
BTC/USDT 1512695837808000 16781.37533205 16740.0 16749.99999983 16522 
XMR/BTC 1512695841711000 0.01496597 0.01491069 0.014961 192859 
STR/BTC 1512695843008000 0.00000726 0.00000725 0.00000726 777133611 
NXT/BTC 1512695844764000 0.0000374 0.00003716 0.00003739 44081591 
BTC/USDT 1512695845899000 16749.99999979 16740.00000004 16749.99999979 16522 
XMR/BTC 1512695847005000 0.01496597 0.01491078 0.014951 192859 
STR/BTC 1512695848098000 0.00000723 0.00000722 0.00000723 777133611 
NXT/BTC 1512695851138000 0.00003716 0.00003717 0.00003739 44081591 
BTC/USDT 1512695852228000 16742.18401832 16691.00000016 16742.18401831 16522 
XMR/BTC 1512695853306000 0.01491081 0.01491083 0.014971 192859 
STR/BTC 1512695854397000 0.0000072 0.0000072 0.00000722 777375481 
NXT/BTC 1512695855476000 0.00003716 0.00003717 0.00003739 44119105 
