
BTC/USDT 1512615202822000 13414.62393303 13420.072385 13428.05198502 12223 
BTC/USDT 1512615208262000 13428.05198502 13428.05198502 13441.41210957 12223 
BTC/USDT 1512615213559000 13414.62393301 13414.62393301 13428.05198502 12223 
BTC/USDT 1512615218690000 13428.05198499 13414.62393302 13428.05198499 12223 
BTC/USDT 1512615223771000 13428.05198493 13414.62393303 13428.05198493 12223 
BTC/USDT 1512615228882000 13428.0519849 13414.62393304 13428.0519849 12223 
BTC/USDT 1512615233959000 13428.0519849 13414.00000007 13428.0519849 12223 
BTC/USDT 1512615239043000 13441.41210973 13428.05198493 13441.41210973 12223 
BTC/USDT 1512615244369000 13455.75662465 13464.89542518 13470.35560212 12223 
BTC/USDT 1512615249678000 13464.89542518 13464.89542519 13470.35560212 12223 
