
XMR/BTC 1512870083281000 0.01778049 0.0177807 0.01792388 73420 
STR/BTC 1512870143374000 0.00000884 0.00000884 0.00000892 206508829 
NXT/BTC 1512870203673000 0.00003841 0.00003833 0.00003847 19069367 
LTC/BTC 1512870263778000 0.01011531 0.0101154 0.0101615 881686 
XEM/BTC 1512870323889000 0.00002736 0.00002696 0.00002735 104298015 
DASH/BTC 1512870384348000 0.04909961 0.04885473 0.04909949 21441 
BCH/BTC 1512870444678000 0.09399 0.09389 0.09399 26514 
XRP/BTC 1512870504765000 0.00001697 0.00001694 0.000017 119069422 
ETC/BTC 1512870566830000 0.00186779 0.00185746 0.00186779 571813 
ZEC/BTC 1512870627033000 0.02179746 0.02178741 0.02187972 19461 
STRAT/BTC 1512870687126000 0.00059895 0.00059954 0.00059999 628051 
LSK/BTC 1512870749374000 0.00055998 0.00055289 0.00055998 480686 
BTC/USDT 1512870809835000 13399.99999999 13398.96362701 13399.99999999 9548 
XMR/BTC 1512870872781000 0.01792342 0.01792366 0.01799997 73038 
STR/BTC 1512870933065000 0.00000869 0.00000868 0.00000869 206112983 
NXT/BTC 1512870993897000 0.00003666 0.00003645 0.00003665 19580038 
LTC/BTC 1512871054460000 0.0100173 0.0100173 0.01006667 871392 
XEM/BTC 1512871114615000 0.00002614 0.00002614 0.00002616 104036154 
DASH/BTC 1512871174745000 0.04947999 0.04906381 0.04945996 21663 
BCH/BTC 1512871234837000 0.09273777 0.09273 0.0928 25609 
XRP/BTC 1512871295210000 0.0000168 0.0000168 0.00001685 119950241 
ETC/BTC 1512871355841000 0.00183385 0.00181726 0.0018338 571305 
ZEC/BTC 1512871417797000 0.02140384 0.02140384 0.02141546 19700 
STRAT/BTC 1512871477903000 0.00057574 0.00057584 0.00057747 639572 
LSK/BTC 1512871538098000 0.00055178 0.00055134 0.00055567 489386 
BTC/USDT 1512871598912000 13749.98999964 13743.80785689 13749.98999964 9712 
XMR/BTC 1512886054955000 0.01710535 0.01704434 0.01710535 73242 
STR/BTC 1512889708332000 0.0000082 0.00000818 0.0000082 212239560 
NXT/BTC 1512896968111000 0.00003694 0.00003695 0.000037 24225591 
LTC/BTC 1512904225863000 0.00970099 0.009701 0.0097196 430853 
XEM/BTC 1512911486325000 0.0000262 0.00002621 0.00002631 41504470 
DASH/BTC 1512918744154000 0.04588489 0.04560717 0.04588488 18391 
BCH/BTC 1512928875053000 0.08576392 0.08552399 0.08576374 16004 
XRP/BTC 1512928935147000 0.00001526 0.00001525 0.00001526 122221804 
ETC/BTC 1512928995337000 0.00173653 0.00173256 0.00174393 494183 
ZEC/BTC 1512929055879000 0.01993069 0.01997622 0.02002163 14977 
STRAT/BTC 1512929115971000 0.000553 0.00055251 0.000553 747025 
LSK/BTC 1512929176063000 0.00052214 0.00052214 0.000525 422227 
BTC/USDT 1512929236982000 15255.0 15201.03713014 15255.0 10598 
XMR/BTC 1512929297158000 0.01597969 0.01597978 0.016008 58269 
STR/BTC 1512929357244000 0.00000791 0.0000079 0.00000792 195729550 
NXT/BTC 1512929419576000 0.00003698 0.00003685 0.00003693 18509514 
LTC/BTC 1512929482261000 0.00992991 0.00992903 0.00992991 365679 
XEM/BTC 1512929542477000 0.00002662 0.00002632 0.00002661 44700642 
DASH/BTC 1512929602580000 0.04525312 0.04526011 0.04543722 14757 
BCH/BTC 1512929663780000 0.08599496 0.08584073 0.08599997 15695 
XRP/BTC 1512929725231000 0.00001531 0.00001526 0.00001531 116396778 
ETC/BTC 1512929785447000 0.001738 0.00173807 0.0017459 474115 
ZEC/BTC 1512929845552000 0.02015876 0.02015876 0.0201896 14891 
STRAT/BTC 1512929906186000 0.00056 0.00055564 0.00055984 735034 
LSK/BTC 1512929966753000 0.00052521 0.00052457 0.00052707 416334 
BTC/USDT 1512930026839000 15140.0 15110.0 15159.9999989 10339 
XMR/BTC 1512930088904000 0.0159 0.01599398 0.01609365 57223 
STR/BTC 1512939983586000 0.0000078 0.00000777 0.0000078 189104170 
NXT/BTC 1512940043675000 0.00003622 0.0000363 0.00003655 16817208 
LTC/BTC 1512940103977000 0.00977941 0.00973567 0.00977937 340607 
XEM/BTC 1512940164076000 0.0000259 0.0000259 0.00002607 44395105 
DASH/BTC 1512940224176000 0.04546998 0.04527925 0.04546998 14920 
BCH/BTC 1512940286108000 0.08475997 0.084218 0.08476 14812 
XRP/BTC 1512940346356000 0.00001519 0.00001519 0.00001521 111375917 
ETC/BTC 1512940406703000 0.00170682 0.00170253 0.00170685 464223 
ZEC/BTC 1512940466813000 0.01971229 0.01971249 0.01984972 14873 
STRAT/BTC 1512940526915000 0.0005564 0.00055644 0.00056143 716975 
LSK/BTC 1512940588135000 0.0005171899999999999 0.00051681 0.00052093 406325 
BTC/USDT 1512940648250000 15082.52387122 15080.98874807 15082.52387122 9583 
XMR/BTC 1512940708420000 0.01604515 0.01604521 0.016095 53039 
STR/BTC 1512940768597000 0.00000778 0.00000775 0.00000778 188976637 
NXT/BTC 1512940828708000 0.00003625 0.00003625 0.00003628 16766053 
LTC/BTC 1512940888979000 0.00977757 0.0098 0.00981662 339539 
XEM/BTC 1512940949175000 0.00002581 0.00002581 0.00002602 44415760 
DASH/BTC 1512941009286000 0.0464897 0.04640032 0.0464897 15398 
BCH/BTC 1512941070024000 0.08629865 0.08573023 0.08629865 14842 
XRP/BTC 1512941130840000 0.00001561 0.00001561 0.00001562 114156534 
ETC/BTC 1512941190949000 0.00173271 0.00173271 0.00174206 467930 
ZEC/BTC 1512941252852000 0.0202 0.0202 0.02020498 14963 
STRAT/BTC 1512941312968000 0.00057099 0.00057099 0.00057145 716187 
LSK/BTC 1512941374120000 0.00052625 0.00052625 0.00052702 406269 
BTC/USDT 1512941434317000 14768.55039987 14700.22560503 14768.55039987 9857 
XMR/BTC 1512941494501000 0.01620111 0.01620111 0.01628414 53502 
STR/BTC 1512941554949000 0.00000782 0.00000782 0.00000783 190782215 
NXT/BTC 1512941615039000 0.00003592 0.00003588 0.00003592 16874412 
LTC/BTC 1512941675139000 0.00972875 0.00972874 0.00975997 337809 
XEM/BTC 1512941737419000 0.0000255 0.00002562 0.00002579 44663898 
DASH/BTC 1512941797518000 0.04616709 0.04616709 0.04620647 15579 
BCH/BTC 1512941859931000 0.0862 0.08590663 0.08652385 14826 
XRP/BTC 1512941920033000 0.0000154 0.00001539 0.0000154 115011015 
ETC/BTC 1512941980124000 0.001716 0.00171517 0.00172374 469564 
ZEC/BTC 1512942041262000 0.01988085 0.01988086 0.02007101 14977 
STRAT/BTC 1512942101380000 0.00056888 0.00056506 0.00056888 716558 
LSK/BTC 1512942163911000 0.00052463 0.00052473 0.00052543 409890 
BTC/USDT 1512942224044000 14697.98530169 14662.99999983 14696.0 9964 
XMR/BTC 1512942284162000 0.0162464 0.0162464 0.0163454 53684 
STR/BTC 1512942344698000 0.00000778 0.00000779 0.00000783 191215085 
NXT/BTC 1512942404886000 0.00003585 0.00003582 0.00003585 16649800 
LTC/BTC 1512942464978000 0.00971679 0.00970795 0.00971679 336175 
XEM/BTC 1512942525365000 0.00002605 0.00002605 0.0000262 44543350 
DASH/BTC 1512942585485000 0.04574994 0.04575055 0.04621874 15682 
BCH/BTC 1512942645595000 0.08684797 0.08684796 0.08684797 14905 
XRP/BTC 1512942706031000 0.00001567 0.00001562 0.00001566 115353495 
ETC/BTC 1512942766171000 0.00175421 0.00174545 0.00175428 474331 
ZEC/BTC 1512942826591000 0.0202 0.0200765 0.0202 14985 
STRAT/BTC 1512942886767000 0.00057351 0.00057351 0.00057816 718478 
LSK/BTC 1512942946888000 0.00053771 0.00053201 0.0005377 411681 
BTC/USDT 1512943009231000 14447.99999986 14417.16169793 14447.9999998 10112 
XMR/BTC 1512943069324000 0.01612001 0.01612001 0.01618782 53435 
STR/BTC 1512943129493000 0.00000779 0.00000779 0.0000078 191529786 
NXT/BTC 1512943190007000 0.00003516 0.00003514 0.00003516 16674181 
LTC/BTC 1512943250179000 0.00976605 0.00976605 0.00977 335838 
XEM/BTC 1512943312231000 0.00002641 0.00002623 0.00002637 44236096 
DASH/BTC 1512943372429000 0.04661187 0.04661187 0.04661192 15705 
BCH/BTC 1512943432530000 0.08638009 0.08638009 0.08655 14934 
XRP/BTC 1512943494549000 0.00001563 0.00001562 0.00001563 115909094 
ETC/BTC 1512943554684000 0.00173165 0.00173216 0.00173428 477089 
ZEC/BTC 1512943615574000 0.01996847 0.0199685 0.02007103 14845 
STRAT/BTC 1512943676015000 0.00056593 0.00056661 0.00057111 696932 
LSK/BTC 1512943736104000 0.00053802 0.00053384 0.00053802 411983 
BTC/USDT 1512943799315000 14575.0 14559.00000003 14575.0 10164 
XMR/BTC 1512943859408000 0.01602001 0.01602001 0.016072 53430 
