
1512702216778 17286.01 
1512702216846 17286.0 
1512702216846 17286.0 
1512702216846 17286.0 
1512702217832 17285.01 
1512702218464 17285.01 
1512702218464 17285.01 
1512702220827 17285.0 
1512702220827 17284.99 
1512702220827 17282.87 
1512702220827 17282.87 
1512702220827 17282.86 
1512702220827 17282.86 
1512702220827 17282.0 
1512702220827 17281.33 
1512702220827 17281.29 
1512702220827 17281.27 
1512702220827 17280.3 
1512702221867 17280.3 
1512702222110 17280.31 
1512702222110 17280.31 
1512702222110 17280.31 
1512702222110 17280.31 
1512702222110 17280.31 
1512702222110 17285.0 
1512702222110 17285.01 
1512702222110 17285.01 
1512702222110 17285.01 
1512702222110 17285.01 
1512702222110 17285.01 
1512702222110 17285.01 
1512702222110 17285.02 
1512702222110 17285.99 
1512702222110 17286.0 
1512702222485 17285.0 
1512702222485 17285.0 
1512702222485 17286.0 
1512702222844 17280.31 
1512702223259 17280.31 
1512702224096 17280.31 
1512702224187 17280.31 
1512702224691 17280.31 
1512702224703 17280.3 
1512702224703 17280.3 
1512702224703 17280.3 
1512702224703 17280.09 
1512702224703 17280.01 
1512702224703 17280.0 
1512702224703 17280.0 
1512702224703 17280.0 
1512702224703 17280.0 
1512702224703 17280.0 
1512702224703 17280.0 
1512702224703 17279.44 
1512702224703 17279.15 
1512702224703 17278.66 
1512702224703 17278.66 
1512702224703 17278.38 
1512702224703 17276.13 
1512702224703 17276.0 
1512702224703 17275.02 
1512702229375 17275.01 
1512702229860 17275.0 
1512702230114 17275.0 
1512702230114 17275.0 
1512702230114 17270.52 
1512702230114 17270.01 
1512702230114 17270.0 
1512702230114 17269.01 
1512702230114 17269.01 
1512702230114 17269.0 
1512702230114 17269.0 
1512702231592 17270.53 
1512702231597 17270.53 
1512702231610 17270.53 
1512702231618 17270.53 
1512702232844 17269.0 
1512702232844 17269.0 
1512702232844 17269.0 
1512702233684 17268.57 
1512702233684 17267.0 
1512702233684 17265.99 
1512702233684 17265.98 
1512702233684 17265.0 
1512702234690 17266.79 
1512702235323 17266.79 
1512702236011 17266.79 
1512702236599 17266.79 
1512702236945 17266.79 
1512702238109 17266.79 
1512702238892 17266.79 
1512702239235 17266.79 
1512702239235 17266.79 
1512702239235 17266.79 
1512702239235 17266.79 
1512702239235 17266.79 
1512702240038 17266.78 
1512702240038 17266.78 
1512702240038 17266.78 
1512702240090 17266.79 
1512702240601 17266.79 
1512702240703 17266.78 
1512702240703 17266.78 
1512702240703 17266.78 
1512702240847 17266.79 
1512702241275 17266.79 
1512702241275 17266.79 
1512702241275 17266.79 
1512702241288 17266.79 
1512702241944 17266.79 
1512702241993 17266.79 
1512702242632 17266.78 
1512702242632 17266.78 
1512702242772 17266.79 
1512702243081 17266.79 
1512702244506 17266.79 
1512702244508 17266.79 
1512702244509 17266.79 
1512702244641 17266.79 
1512702245312 17266.78 
1512702245312 17266.78 
1512702245312 17266.73 
1512702245312 17265.0 
1512702245312 17265.0 
1512702245312 17260.0 
1512702245312 17260.0 
1512702245312 17260.0 
1512702245312 17258.57 
1512702245312 17258.36 
1512702245312 17258.0 
1512702245312 17256.78 
1512702245312 17256.32 
1512702245312 17256.31 
1512702245312 17256.3 
1512702245312 17256.29 
1512702245312 17256.28 
