
1512847541589 14789.0 
1512847543192 14809.99 
1512847546304 14803.27 
1512847546304 14809.99 
1512847546460 14803.49 
1512847547664 14798.14 
1512847547664 14798.14 
1512847549031 14798.68 
1512847549031 14798.68 
1512847549031 14798.68 
1512847549493 14798.68 
1512847549493 14798.14 
1512847549493 14798.14 
1512847549493 14797.23 
1512847549493 14797.14 
1512847549493 14789.01 
1512847549493 14783.59 
1512847549493 14780.02 
1512847550126 14798.92 
1512847550126 14798.68 
1512847550213 14794.94 
1512847554633 14787.65 
1512847554633 14787.46 
1512847554633 14782.99 
1512847554633 14780.0 
1512847554633 14780.0 
1512847556253 14782.99 
1512847560020 14787.73 
1512847561946 14787.72 
1512847561946 14777.0 
1512847561946 14775.0 
1512847561946 14771.82 
