
STEEM/BTC 1509019200000 0.0001634 
STEEM/BTC 1509026400000 0.00016278 
STEEM/BTC 1509033600000 0.000161 
STEEM/BTC 1509040800000 0.00016248 
STEEM/BTC 1509048000000 0.00016321 
STEEM/BTC 1509055200000 0.00016293 
STEEM/BTC 1509062400000 0.0001629 
STEEM/BTC 1509069600000 0.0001633 
STEEM/BTC 1509076800000 0.00016236 
STEEM/BTC 1509084000000 0.0001644 
STEEM/BTC 1509091200000 0.00016722 
STEEM/BTC 1509098400000 0.0001688 
STEEM/BTC 1509105600000 0.0001695 
STEEM/BTC 1509112800000 0.00016855 
STEEM/BTC 1509120000000 0.0001733 
STEEM/BTC 1509127200000 0.0001704 
STEEM/BTC 1509134400000 0.00016907 
STEEM/BTC 1509141600000 0.00017233 
STEEM/BTC 1509148800000 0.00017102 
STEEM/BTC 1509156000000 0.00016926 
STEEM/BTC 1509163200000 0.00016986 
STEEM/BTC 1509170400000 0.00016834 
STEEM/BTC 1509177600000 0.00016669 
STEEM/BTC 1509184800000 0.00016567 
STEEM/BTC 1509192000000 0.00016566 
STEEM/BTC 1509199200000 0.00016374 
STEEM/BTC 1509206400000 0.00016453 
STEEM/BTC 1509213600000 0.00016271 
STEEM/BTC 1509220800000 0.00016268 
STEEM/BTC 1509228000000 0.00016416 
STEEM/BTC 1509235200000 0.00016529 
STEEM/BTC 1509242400000 0.00016635 
STEEM/BTC 1509249600000 0.00016684 
STEEM/BTC 1509256800000 0.000169 
STEEM/BTC 1509264000000 0.0001673 
STEEM/BTC 1509271200000 0.00016791 
STEEM/BTC 1509278400000 0.00017217 
STEEM/BTC 1509285600000 0.00016825 
STEEM/BTC 1509292800000 0.00016588 
STEEM/BTC 1509300000000 0.00016635 
STEEM/BTC 1509307200000 0.00016295 
STEEM/BTC 1509314400000 0.00015977 
STEEM/BTC 1509321600000 0.0001608 
STEEM/BTC 1509328800000 0.00015823 
STEEM/BTC 1509336000000 0.00015832 
STEEM/BTC 1509343200000 0.0001564 
STEEM/BTC 1509350400000 0.00015953 
STEEM/BTC 1509357600000 0.00015776 
STEEM/BTC 1509364800000 0.0001599 
STEEM/BTC 1509372000000 0.00016075 
STEEM/BTC 1509379200000 0.00015967 
STEEM/BTC 1509386400000 0.00015807 
STEEM/BTC 1509393600000 0.00015732 
STEEM/BTC 1509400800000 0.00015714 
STEEM/BTC 1509408000000 0.00015648 
STEEM/BTC 1509415200000 0.00015657 
STEEM/BTC 1509422400000 0.00015682 
STEEM/BTC 1509429600000 0.00015842 
STEEM/BTC 1509436800000 0.00015762 
STEEM/BTC 1509444000000 0.00015777 
STEEM/BTC 1509451200000 0.00015625 
STEEM/BTC 1509458400000 0.00015366 
STEEM/BTC 1509465600000 0.00015456 
STEEM/BTC 1509472800000 0.00015176 
STEEM/BTC 1509480000000 0.0001509 
STEEM/BTC 1509487200000 0.00014697 
STEEM/BTC 1509494400000 0.00014878 
STEEM/BTC 1509501600000 0.00014538 
STEEM/BTC 1509508800000 0.00014675 
STEEM/BTC 1509516000000 0.00014624 
STEEM/BTC 1509523200000 0.00014457 
STEEM/BTC 1509530400000 0.00013876 
STEEM/BTC 1509537600000 0.00014049 
STEEM/BTC 1509544800000 0.0001394 
STEEM/BTC 1509552000000 0.00013503 
STEEM/BTC 1509559200000 0.00013155 
STEEM/BTC 1509566400000 0.00013223 
STEEM/BTC 1509573600000 0.00013186 
STEEM/BTC 1509580800000 0.00012642 
STEEM/BTC 1509588000000 0.00012444 
STEEM/BTC 1509595200000 0.00012478 
STEEM/BTC 1509602400000 0.00012071 
STEEM/BTC 1509609600000 0.00011861 
STEEM/BTC 1509616800000 0.00012286 
STEEM/BTC 1509624000000 0.00012107 
STEEM/BTC 1509631200000 0.00012369 
STEEM/BTC 1509638400000 0.00012105 
STEEM/BTC 1509645600000 0.00012109 
STEEM/BTC 1509652800000 0.00011756 
STEEM/BTC 1509660000000 0.00012662 
STEEM/BTC 1509667200000 0.00012592 
STEEM/BTC 1509674400000 0.00012462 
STEEM/BTC 1509681600000 0.000124 
STEEM/BTC 1509688800000 0.00012237 
STEEM/BTC 1509696000000 0.00011975 
STEEM/BTC 1509703200000 0.00012324 
STEEM/BTC 1509710400000 0.00012619 
STEEM/BTC 1509717600000 0.0001261 
STEEM/BTC 1509724800000 0.00012873 
STEEM/BTC 1509732000000 0.00012801 
STEEM/BTC 1509739200000 0.00013263 
STEEM/BTC 1509746400000 0.00013065 
STEEM/BTC 1509753600000 0.0001283 
STEEM/BTC 1509760800000 0.00012592 
STEEM/BTC 1509768000000 0.00012453 
STEEM/BTC 1509775200000 0.0001257 
STEEM/BTC 1509782400000 0.00012681 
STEEM/BTC 1509789600000 0.00012839 
STEEM/BTC 1509796800000 0.0001267 
STEEM/BTC 1509804000000 0.00012449 
STEEM/BTC 1509811200000 0.00012704 
STEEM/BTC 1509818400000 0.00012796 
STEEM/BTC 1509825600000 0.00012568 
STEEM/BTC 1509832800000 0.00012317 
STEEM/BTC 1509840000000 0.00012673 
STEEM/BTC 1509847200000 0.00012502 
STEEM/BTC 1509854400000 0.00012667 
STEEM/BTC 1509861600000 0.00012582 
STEEM/BTC 1509868800000 0.00012069 
