
BTC/USDT 1512623797147000 14099.99999993 14080.00000003 14099.99999993 12439 
BTC/USDT 1512623805238000 14099.99999989 14078.45734 14099.99999993 12439 
BTC/USDT 1512623810415000 14078.45734 14069.9044806 14098.99999948 12439 
BTC/USDT 1512623815504000 14054.8339165 14068.88875041 14080.00000003 12432 
BTC/USDT 1512623820583000 14080.00000003 14043.34630968 14080.00000003 12432 
BTC/USDT 1512623825692000 14080.00000003 14098.99999948 14099.89999985 12432 
BTC/USDT 1512623830788000 14098.99999948 14001.0 14098.99999948 12432 
BTC/USDT 1512623835896000 14078.99999997 14014.40599948 14078.99999997 12432 
BTC/USDT 1512623840986000 14005.00000017 14001.00000002 14078.99999993 12432 
BTC/USDT 1512623846057000 14005.00000017 14001.00000004 14078.99999989 12432 
BTC/USDT 1512623851256000 14078.9999999 14028.4204055 14078.99999984 12432 
BTC/USDT 1512623856338000 14028.42040553 14028.42040553 14078.99999986 12432 
BTC/USDT 1512623861445000 14078.99999983 14005.00000017 14078.99999983 12432 
BTC/USDT 1512623866568000 14005.00000017 14005.00000017 14078.99999983 12432 
BTC/USDT 1512623871681000 14005.00000017 14010.0 14029.49999997 12432 
BTC/USDT 1512623876788000 14010.0 14010.0 14029.49999994 12432 
BTC/USDT 1512623882033000 14029.49999991 14024.00999999 14029.49999991 12435 
BTC/USDT 1512623887118000 14029.49999987 14024.01000002 14029.49999987 12435 
BTC/USDT 1512623892209000 14024.01000002 14024.01000005 14029.49999987 12435 
BTC/USDT 1512623897423000 14024.00999999 14024.00999999 14029.49999981 12435 
BTC/USDT 1512623902508000 14029.49999997 14010.00000009 14029.49999997 12435 
BTC/USDT 1512623907572000 14019.75000003 14010.00000009 14019.75000003 12435 
BTC/USDT 1512623912655000 14024.00999999 14010.00000015 14024.00999999 12435 
BTC/USDT 1512623918978000 14024.00999996 14010.00000021 14024.00999996 12435 
BTC/USDT 1512623924284000 14028.49999997 14010.00000021 14028.49999997 12435 
BTC/USDT 1512623929368000 14010.00000027 14010.00000027 14028.49999997 12435 
BTC/USDT 1512623934436000 14028.49999991 14019.25000007 14028.4999999 12438 
